 X,Y,Z,U,V,W,R
   658.32694 ,   676.20014 ,   -28.19592 ,    -0.00081 ,     0.00033 ,    -0.00006 ,     4.01376
   585.43921 ,   591.12695 ,    63.72520 ,    -0.00017 ,     0.00031 ,     0.00043 ,     4.61076
   702.78144 ,   652.31802 ,  -141.65151 ,    -0.00081 ,     0.00002 ,    -0.00016 ,     4.65454
   687.03991 ,   759.46779 ,    37.44958 ,     0.00073 ,    -0.00078 ,    -0.00067 ,     5.06112
   651.12222 ,   584.99000 ,   -56.51288 ,    -0.00056 ,     0.00095 ,    -0.00040 ,     4.46412
   583.28488 ,   778.79031 ,    28.82745 ,    -0.00036 ,     0.00047 ,    -0.00021 ,     4.86750
   570.36278 ,   563.20820 ,   -28.47145 ,     0.00047 ,    -0.00034 ,     0.00083 ,     4.29486
   762.23824 ,   720.11437 ,  -133.87828 ,     0.00077 ,     0.00031 ,    -0.00093 ,     4.66388
   676.55408 ,   769.10723 ,   -51.92002 ,     0.00095 ,     0.00008 ,     0.00055 ,     5.48046
   665.13448 ,   688.74745 ,   139.78926 ,    -0.00063 ,    -0.00094 ,     0.00060 ,     5.92294
   761.94350 ,   779.41726 ,    65.41229 ,     0.00060 ,     0.00067 ,    -0.00019 ,     5.36238
   610.73896 ,   731.80410 ,    85.15122 ,     0.00052 ,     0.00053 ,     0.00046 ,     4.12572
   583.02469 ,   697.19216 ,    64.77054 ,     0.00068 ,     0.00098 ,    -0.00039 ,     5.53737
   639.24549 ,   690.73414 ,   186.84999 ,    -0.00026 ,    -0.00094 ,     0.00088 ,     5.74794
   834.46993 ,   679.99788 ,   139.84938 ,    -0.00024 ,    -0.00013 ,    -0.00049 ,     4.26097
   668.34292 ,   652.97964 ,   -16.08143 ,    -0.00057 ,    -0.00024 ,     0.00013 ,     5.56136
   705.92773 ,   605.61156 ,   -22.67731 ,    -0.00041 ,     0.00029 ,     0.00054 ,     4.17214
   770.78342 ,   707.36241 ,    28.11481 ,     0.00065 ,     0.00017 ,    -0.00097 ,     5.96121
   576.54464 ,   647.11269 ,  -126.71220 ,    -0.00077 ,     0.00032 ,     0.00054 ,     4.30169
   640.46992 ,   624.58889 ,    56.98031 ,    -0.00087 ,     0.00022 ,    -0.00038 ,     4.50744
   655.51171 ,   684.90667 ,   -25.77616 ,     0.00005 ,     0.00053 ,     0.00083 ,     4.93458
   672.27137 ,   765.90619 ,   -69.71757 ,     0.00079 ,     0.00028 ,     0.00076 ,     5.15510
   742.88748 ,   735.47615 ,     3.33765 ,    -0.00072 ,     0.00043 ,     0.00018 ,     5.57712
   743.46015 ,   661.02322 ,  -163.16905 ,     0.00040 ,    -0.00006 ,    -0.00037 ,     4.56818
   770.55734 ,   754.72299 ,  -138.84933 ,     0.00047 ,    -0.00009 ,     0.00009 ,     4.57692
   638.57212 ,   660.73883 ,  -113.98357 ,     0.00058 ,     0.00055 ,    -0.00085 ,     5.58918
   620.09052 ,   710.98207 ,     6.49764 ,    -0.00008 ,    -0.00100 ,    -0.00036 ,     5.61933
   836.14956 ,   646.76830 ,    97.84471 ,     0.00033 ,    -0.00098 ,     0.00029 ,     4.63717
   638.24335 ,   729.61566 ,    23.08912 ,    -0.00057 ,    -0.00003 ,     0.00050 ,     5.50489
   804.39548 ,   750.93653 ,    61.30038 ,     0.00028 ,    -0.00047 ,     0.00053 ,     5.49700
   680.09997 ,   779.42868 ,   129.60819 ,    -0.00040 ,     0.00099 ,    -0.00039 ,     4.81520
   692.52329 ,   665.38226 ,   134.93073 ,     0.00007 ,     0.00099 ,    -0.00095 ,     5.71863
   602.08812 ,   803.63009 ,    89.33155 ,     0.00021 ,    -0.00055 ,     0.00031 ,     5.94294
   662.41704 ,   726.79340 ,    71.80452 ,     0.00044 ,     0.00070 ,    -0.00081 ,     4.83197
   757.83640 ,   592.47000 ,   139.82014 ,     0.00062 ,    -0.00017 ,     0.00024 ,     4.16943
   672.59112 ,   702.61408 ,  -112.80219 ,    -0.00033 ,    -0.00050 ,     0.00043 ,     5.00202
   702.76177 ,   568.60334 ,   -17.84622 ,     0.00025 ,    -0.00006 ,     0.00035 ,     4.97595
   762.28514 ,   756.18466 ,    25.79609 ,    -0.00095 ,     0.00085 ,     0.00008 ,     5.65129
   702.62962 ,   807.25567 ,    54.03624 ,    -0.00023 ,    -0.00039 ,    -0.00061 ,     5.47501
   717.71823 ,   602.20917 ,  -129.50659 ,     0.00042 ,     0.00000 ,     0.00092 ,     5.66761
   640.97689 ,   771.71688 ,    24.62480 ,    -0.00077 ,    -0.00093 ,     0.00038 ,     5.77984
   751.08681 ,   809.28776 ,  -110.81397 ,     0.00078 ,    -0.00041 ,    -0.00056 ,     4.36083
   696.31344 ,   609.32588 ,   -15.45529 ,     0.00055 ,    -0.00064 ,     0.00081 ,     5.83543
   789.31251 ,   750.15291 ,    14.84494 ,     0.00048 ,     0.00044 ,    -0.00003 ,     5.44396
   739.67316 ,   713.40744 ,   -50.20726 ,    -0.00058 ,    -0.00018 ,    -0.00041 ,     4.33826
   710.58333 ,   618.42595 ,  -144.30655 ,     0.00043 ,    -0.00037 ,     0.00008 ,     4.96701
   711.00739 ,   643.67714 ,  -149.63493 ,     0.00026 ,     0.00023 ,     0.00071 ,     4.85214
   672.93308 ,   697.22967 ,  -139.52947 ,     0.00090 ,    -0.00021 ,    -0.00036 ,     4.01450
   631.61039 ,   784.29171 ,    25.78205 ,     0.00049 ,    -0.00014 ,    -0.00045 ,     5.31585
   762.89059 ,   776.51004 ,  -102.25208 ,    -0.00002 ,    -0.00034 ,     0.00081 ,     5.40930
   756.49635 ,   703.32199 ,     3.61321 ,     0.00003 ,     0.00013 ,     0.00050 ,     4.91416
   662.76457 ,   649.55553 ,   -87.64665 ,    -0.00014 ,     0.00096 ,    -0.00090 ,     5.58302
   705.43993 ,   735.21478 ,    69.14834 ,    -0.00097 ,    -0.00004 ,    -0.00040 ,     4.26011
   652.33143 ,   734.14189 ,   -23.24781 ,     0.00012 ,     0.00009 ,     0.00015 ,     4.79663
   687.22694 ,   785.49347 ,   -81.15755 ,     0.00069 ,    -0.00070 ,     0.00004 ,     5.82082
   738.57063 ,   679.17900 ,    20.27356 ,    -0.00013 ,     0.00017 ,     0.00061 ,     5.79006
   697.85848 ,   632.62976 ,    86.05477 ,     0.00081 ,     0.00076 ,     0.00071 ,     5.81914
   613.36770 ,   794.87946 ,   -98.74514 ,     0.00036 ,    -0.00038 ,    -0.00074 ,     4.24111
   653.70977 ,   657.68642 ,    -8.56429 ,    -0.00048 ,    -0.00021 ,    -0.00054 ,     4.37080
   790.55620 ,   577.19851 ,   -47.69167 ,     0.00007 ,    -0.00056 ,    -0.00046 ,     4.98814
   743.19670 ,   775.70410 ,    -6.01943 ,    -0.00099 ,    -0.00051 ,     0.00016 ,     5.85579
   664.60186 ,   764.11336 ,   -23.25876 ,     0.00017 ,     0.00035 ,     0.00097 ,     5.98500
   688.48547 ,   785.06893 ,   -33.09598 ,    -0.00008 ,    -0.00070 ,    -0.00020 ,     4.72591
   717.10288 ,   669.26853 ,   135.44592 ,     0.00087 ,     0.00069 ,    -0.00009 ,     4.20208
   703.12124 ,   618.01459 ,    35.84008 ,     0.00086 ,    -0.00010 ,     0.00042 ,     4.92273
   764.93605 ,   763.86452 ,   -47.11239 ,     0.00052 ,    -0.00090 ,    -0.00062 ,     5.27744
   622.14252 ,   594.51520 ,   103.64895 ,    -0.00040 ,    -0.00057 ,    -0.00035 ,     5.20353
   709.72865 ,   622.42606 ,    20.54455 ,     0.00060 ,     0.00064 ,     0.00025 ,     5.77682
   678.53722 ,   717.38606 ,    19.63379 ,     0.00098 ,    -0.00034 ,    -0.00098 ,     5.88061
   703.75199 ,   531.74441 ,   -12.97755 ,     0.00021 ,    -0.00042 ,    -0.00047 ,     4.43326
   620.92224 ,   821.11278 ,  -145.56644 ,     0.00050 ,     0.00088 ,     0.00016 ,     5.33217
   675.81095 ,   720.89601 ,   -31.98950 ,    -0.00098 ,     0.00028 ,    -0.00100 ,     4.83282
   690.91618 ,   707.56846 ,   109.98255 ,     0.00092 ,    -0.00017 ,     0.00031 ,     4.04992
   686.22508 ,   726.47594 ,   -29.81031 ,    -0.00065 ,     0.00061 ,     0.00074 ,     4.88497
   609.75871 ,   707.61688 ,   -56.96188 ,     0.00095 ,     0.00067 ,    -0.00024 ,     5.30624
   673.42566 ,   684.33196 ,   -68.85890 ,    -0.00087 ,     0.00058 ,    -0.00087 ,     5.72786
   578.53933 ,   594.68821 ,   -73.48876 ,    -0.00071 ,    -0.00068 ,    -0.00028 ,     4.60829
   571.34917 ,   716.25837 ,   -17.81971 ,    -0.00015 ,    -0.00070 ,    -0.00063 ,     5.24343
   718.73505 ,   667.76125 ,    -5.91707 ,    -0.00012 ,     0.00099 ,    -0.00041 ,     5.04822
   785.61002 ,   651.64156 ,    60.61074 ,     0.00084 ,    -0.00072 ,     0.00034 ,     5.65090
   635.11943 ,   693.13567 ,     3.44579 ,    -0.00030 ,     0.00078 ,     0.00041 ,     4.61080
   595.16070 ,   719.79503 ,     4.16629 ,    -0.00016 ,     0.00051 ,     0.00095 ,     5.16203
   733.83030 ,   836.93262 ,   -63.91617 ,     0.00049 ,     0.00062 ,     0.00079 ,     4.24130
   696.49292 ,   747.61654 ,    45.22942 ,    -0.00013 ,    -0.00082 ,     0.00038 ,     4.75697
   711.41555 ,   727.80956 ,    30.69029 ,     0.00087 ,     0.00048 ,     0.00047 ,     4.30051
   688.32638 ,   657.37019 ,   -26.70000 ,    -0.00022 ,     0.00080 ,    -0.00030 ,     5.27701
   616.23549 ,   685.39343 ,     0.98254 ,    -0.00022 ,     0.00081 ,    -0.00084 ,     4.26706
   714.50730 ,   691.23244 ,   186.02026 ,     0.00038 ,     0.00005 ,    -0.00088 ,     4.81315
   776.13648 ,   761.74309 ,     7.11032 ,    -0.00012 ,     0.00010 ,    -0.00021 ,     5.01250
   681.59842 ,   697.66374 ,   -91.20544 ,    -0.00062 ,    -0.00057 ,     0.00082 ,     4.64670
   653.42447 ,   665.77864 ,    53.21743 ,     0.00094 ,     0.00092 ,     0.00066 ,     4.23090
   693.58069 ,   726.47041 ,    61.55218 ,     0.00054 ,    -0.00093 ,     0.00000 ,     5.72489
   707.45715 ,   631.21947 ,    81.25240 ,     0.00026 ,     0.00040 ,     0.00086 ,     4.08337
   686.56030 ,   704.02322 ,  -162.60585 ,    -0.00072 ,    -0.00028 ,     0.00015 ,     4.12904
   685.92105 ,   656.66341 ,    58.11171 ,    -0.00003 ,    -0.00086 ,     0.00017 ,     5.48611
   663.71237 ,   744.63255 ,    24.28900 ,     0.00091 ,    -0.00068 ,     0.00023 ,     4.12429
   629.17125 ,   637.42650 ,   -63.27533 ,    -0.00051 ,    -0.00019 ,    -0.00008 ,     4.28378
   712.57595 ,   704.04634 ,  -152.65202 ,    -0.00026 ,    -0.00069 ,     0.00031 ,     4.27858
   689.05414 ,   635.53551 ,   -27.35667 ,     0.00024 ,     0.00023 ,    -0.00072 ,     5.76130
   760.96446 ,   693.70068 ,   -54.59553 ,     0.00089 ,     0.00088 ,     0.00031 ,     5.21142
   810.87555 ,   687.53154 ,   -33.56533 ,     0.00076 ,     0.00052 ,    -0.00027 ,     4.83843
   833.58952 ,   709.14311 ,     0.01627 ,     0.00083 ,    -0.00025 ,     0.00082 ,     4.40870
   806.81222 ,   717.96617 ,  -136.19514 ,    -0.00014 ,     0.00057 ,     0.00031 ,     5.33025
   734.57615 ,   639.98180 ,   178.57018 ,    -0.00010 ,    -0.00037 ,    -0.00023 ,     5.82412
   726.29436 ,   713.51885 ,    92.75034 ,     0.00010 ,     0.00008 ,     0.00022 ,     5.57527
   713.46976 ,   713.62597 ,    15.60560 ,    -0.00068 ,     0.00003 ,     0.00009 ,     5.81260
   676.83753 ,   677.84456 ,   -77.76535 ,     0.00053 ,    -0.00069 ,     0.00014 ,     4.61627
   684.83163 ,   712.66190 ,   -12.08889 ,     0.00081 ,     0.00003 ,    -0.00041 ,     4.26019
   636.47366 ,   670.06472 ,    21.12559 ,    -0.00088 ,     0.00076 ,    -0.00025 ,     4.86625
   647.97495 ,   600.27617 ,    72.74438 ,    -0.00096 ,     0.00035 ,    -0.00035 ,     4.78179
   721.85988 ,   676.15323 ,   -22.65859 ,    -0.00065 ,     0.00001 ,     0.00073 ,     4.04061
   783.10937 ,   738.48097 ,   -61.43244 ,    -0.00096 ,    -0.00060 ,    -0.00023 ,     4.23407
   676.41047 ,   817.00619 ,    53.41061 ,    -0.00031 ,    -0.00027 ,     0.00006 ,     5.90535
   629.91790 ,   596.66973 ,   133.43829 ,    -0.00018 ,    -0.00016 ,    -0.00009 ,     5.74816
   678.60501 ,   669.45415 ,     9.53339 ,    -0.00020 ,     0.00072 ,     0.00097 ,     5.35009
   726.12442 ,   737.90636 ,   -63.08863 ,     0.00044 ,    -0.00032 ,     0.00049 ,     5.76836
   671.49915 ,   646.29574 ,    46.90390 ,    -0.00034 ,     0.00010 ,     0.00030 ,     4.64387
   593.25345 ,   736.62068 ,    -0.26143 ,     0.00055 ,    -0.00007 ,     0.00044 ,     5.77502
   680.12237 ,   715.09275 ,   -56.34807 ,    -0.00048 ,    -0.00094 ,    -0.00051 ,     5.34559
   689.10487 ,   845.31481 ,    38.14336 ,     0.00096 ,     0.00062 ,    -0.00012 ,     4.35966
   668.32435 ,   659.53983 ,    -3.48483 ,     0.00097 ,     0.00052 ,     0.00034 ,     4.28248
   818.18674 ,   721.89220 ,    78.13841 ,     0.00009 ,     0.00073 ,    -0.00064 ,     5.81679
   692.66884 ,   724.42201 ,   -68.76282 ,     0.00086 ,     0.00014 ,     0.00077 ,     4.74916
   772.35958 ,   701.07948 ,    15.31761 ,     0.00032 ,     0.00029 ,     0.00047 ,     4.46328
   535.34704 ,   650.26474 ,     1.29553 ,     0.00028 ,    -0.00047 ,     0.00038 ,     5.86727
   633.00672 ,   682.96950 ,   156.37272 ,     0.00007 ,     0.00022 ,    -0.00098 ,     5.30629
   632.11149 ,   656.83920 ,    34.89980 ,     0.00100 ,     0.00017 ,    -0.00061 ,     4.34358
   665.70043 ,   757.76999 ,    78.29494 ,    -0.00038 ,     0.00019 ,    -0.00042 ,     5.76683
   630.28114 ,   717.96872 ,    64.29046 ,    -0.00048 ,     0.00014 ,    -0.00030 ,     5.14953
   633.35805 ,   639.45607 ,    74.82132 ,     0.00096 ,    -0.00041 ,     0.00055 ,     4.96581
   850.11475 ,   679.71511 ,    50.43669 ,    -0.00011 ,     0.00080 ,    -0.00099 ,     4.86796
   844.41085 ,   665.56269 ,   123.90925 ,    -0.00062 ,    -0.00072 ,     0.00069 ,     5.19316
   588.66175 ,   701.67976 ,   124.56756 ,    -0.00053 ,    -0.00018 ,     0.00079 ,     5.73793
   775.17455 ,   767.86128 ,    92.86365 ,     0.00050 ,    -0.00083 ,     0.00016 ,     5.63313
   639.72064 ,   685.91055 ,    60.18391 ,    -0.00048 ,    -0.00058 ,    -0.00090 ,     5.13757
   738.87809 ,   643.99536 ,   -91.61023 ,     0.00085 ,    -0.00043 ,    -0.00052 ,     4.21431
   731.72839 ,   793.38388 ,  -152.62576 ,     0.00032 ,     0.00001 ,    -0.00042 ,     5.32407
   711.26204 ,   755.31324 ,   -45.56284 ,    -0.00097 ,     0.00033 ,    -0.00008 ,     5.35788
   753.39259 ,   735.05756 ,   -42.99174 ,    -0.00072 ,     0.00001 ,     0.00046 ,     4.98412
   682.09115 ,   695.79860 ,   163.79427 ,     0.00061 ,    -0.00017 ,     0.00046 ,     4.78691
   643.03298 ,   738.20016 ,    25.24333 ,     0.00044 ,    -0.00018 ,     0.00064 ,     4.03832
   822.34154 ,   708.04067 ,   134.49971 ,    -0.00063 ,    -0.00034 ,     0.00036 ,     5.41858
   759.70309 ,   604.70228 ,    46.88454 ,     0.00098 ,     0.00078 ,     0.00098 ,     4.49948
   712.87900 ,   769.95591 ,   -23.93364 ,    -0.00014 ,    -0.00063 ,    -0.00035 ,     4.02407
   692.34037 ,   738.87443 ,     6.16975 ,    -0.00088 ,     0.00084 ,     0.00034 ,     4.84445
   664.72315 ,   672.22482 ,    90.30650 ,    -0.00013 ,    -0.00014 ,     0.00081 ,     4.78907
   653.19426 ,   648.13762 ,   -35.72100 ,    -0.00015 ,     0.00063 ,    -0.00094 ,     5.58489
   771.11234 ,   748.92413 ,   -43.20499 ,    -0.00002 ,     0.00031 ,    -0.00022 ,     4.99992
   684.38137 ,   552.90209 ,    83.91505 ,     0.00052 ,     0.00043 ,     0.00098 ,     5.76097
   783.46379 ,   664.26045 ,   -81.80077 ,    -0.00088 ,     0.00049 ,    -0.00015 ,     5.64101
   584.41487 ,   704.50000 ,    29.89064 ,     0.00050 ,     0.00002 ,     0.00020 ,     5.46801
   714.41392 ,   705.57075 ,    32.17345 ,    -0.00021 ,     0.00010 ,    -0.00071 ,     4.27239
   728.41381 ,   611.83816 ,    77.21086 ,     0.00038 ,     0.00030 ,     0.00099 ,     5.41746
   596.76844 ,   605.78463 ,    70.72830 ,    -0.00075 ,     0.00029 ,     0.00006 ,     4.31421
   734.05127 ,   738.56905 ,    61.93446 ,     0.00006 ,    -0.00059 ,    -0.00049 ,     5.07007
   693.69143 ,   739.85656 ,   -74.86989 ,     0.00062 ,     0.00000 ,     0.00055 ,     4.01425
   793.19059 ,   739.57726 ,   -19.41869 ,     0.00076 ,     0.00029 ,     0.00033 ,     4.08360
   639.18759 ,   628.68075 ,    66.30721 ,    -0.00073 ,    -0.00059 ,     0.00057 ,     5.17469
   682.92243 ,   671.98738 ,   190.89484 ,    -0.00097 ,    -0.00047 ,    -0.00066 ,     4.79888
   636.52199 ,   693.91869 ,  -124.52568 ,    -0.00083 ,    -0.00100 ,     0.00042 ,     4.17013
   729.70063 ,   659.41310 ,   -43.59597 ,    -0.00019 ,     0.00085 ,    -0.00090 ,     4.32381
   739.20948 ,   760.18202 ,   -40.68303 ,     0.00082 ,     0.00064 ,     0.00012 ,     4.58432
   658.14379 ,   850.44526 ,    17.25983 ,    -0.00068 ,    -0.00013 ,     0.00084 ,     5.64840
   700.32400 ,   653.11601 ,  -175.79119 ,    -0.00016 ,    -0.00095 ,    -0.00088 ,     4.32011
   850.00365 ,   584.88792 ,   -29.96194 ,    -0.00016 ,    -0.00028 ,     0.00070 ,     5.16154
   798.83585 ,   725.52129 ,    22.44618 ,    -0.00009 ,    -0.00097 ,     0.00004 ,     5.46488
   750.28139 ,   657.89954 ,   -12.10087 ,     0.00059 ,    -0.00028 ,    -0.00005 ,     5.78380
   763.89471 ,   764.06219 ,    10.05699 ,     0.00068 ,    -0.00094 ,     0.00043 ,     5.51689
   669.43380 ,   637.46763 ,  -106.71000 ,     0.00000 ,     0.00037 ,     0.00015 ,     5.40007
   565.81220 ,   669.05621 ,  -106.56836 ,    -0.00078 ,    -0.00090 ,    -0.00089 ,     4.93817
   659.36480 ,   773.54800 ,    -0.82185 ,     0.00038 ,     0.00046 ,     0.00050 ,     5.89488
   624.82127 ,   705.03677 ,   -31.89216 ,    -0.00084 ,     0.00081 ,    -0.00071 ,     4.27402
   663.83662 ,   775.80319 ,    40.05857 ,    -0.00062 ,     0.00013 ,    -0.00072 ,     4.90566
   704.97539 ,   713.34802 ,  -146.50997 ,    -0.00089 ,    -0.00095 ,    -0.00053 ,     4.47366
   754.32434 ,   840.67386 ,    53.34829 ,     0.00051 ,    -0.00038 ,    -0.00097 ,     4.27186
   587.66817 ,   746.01729 ,  -144.66790 ,    -0.00013 ,    -0.00095 ,    -0.00010 ,     4.36783
   689.18553 ,   729.08958 ,    86.67263 ,     0.00075 ,    -0.00096 ,     0.00044 ,     4.46547
   626.92229 ,   657.20200 ,    96.62750 ,     0.00040 ,     0.00039 ,    -0.00030 ,     5.48262
   782.70056 ,   770.90728 ,   -23.00335 ,    -0.00052 ,     0.00063 ,     0.00049 ,     5.88541
   806.82301 ,   696.14952 ,   -94.25089 ,     0.00013 ,     0.00046 ,    -0.00046 ,     5.07331
   750.62663 ,   733.77664 ,   -23.89100 ,     0.00026 ,     0.00005 ,    -0.00097 ,     4.86413
   686.18083 ,   674.65180 ,   148.79370 ,     0.00031 ,    -0.00034 ,     0.00047 ,     4.79740
   692.77898 ,   655.54817 ,   157.37395 ,    -0.00088 ,    -0.00083 ,    -0.00063 ,     4.50916
   761.51580 ,   724.85664 ,   -36.60331 ,     0.00042 ,    -0.00056 ,     0.00037 ,     5.60519
   672.99822 ,   760.35795 ,    29.18306 ,    -0.00086 ,     0.00018 ,     0.00007 ,     5.16633
   596.56777 ,   726.64335 ,    85.75594 ,    -0.00059 ,    -0.00073 ,     0.00084 ,     5.62960
   704.79261 ,   614.74031 ,    57.38916 ,     0.00076 ,     0.00082 ,     0.00052 ,     5.63360
   658.68085 ,   620.07967 ,    10.87861 ,    -0.00028 ,     0.00066 ,    -0.00038 ,     5.94529
   744.86656 ,   671.30163 ,  -159.52649 ,     0.00087 ,    -0.00073 ,     0.00050 ,     5.87352
   589.16118 ,   769.59446 ,   -36.67261 ,     0.00013 ,     0.00029 ,     0.00085 ,     5.77039
   633.16115 ,   721.65280 ,   -81.45407 ,     0.00039 ,     0.00070 ,    -0.00099 ,     4.32822
   547.56401 ,   787.25572 ,   -73.54121 ,    -0.00099 ,    -0.00056 ,    -0.00003 ,     5.15961
   764.30358 ,   629.29878 ,    52.74427 ,    -0.00007 ,     0.00088 ,    -0.00042 ,     4.20251
   693.91794 ,   582.95504 ,  -105.91289 ,    -0.00047 ,    -0.00053 ,     0.00082 ,     4.31994
   712.76869 ,   729.75512 ,  -105.70869 ,     0.00037 ,    -0.00070 ,     0.00041 ,     4.75130
   547.59593 ,   641.63288 ,    87.98263 ,    -0.00086 ,    -0.00025 ,    -0.00061 ,     4.06396
   618.23128 ,   733.14643 ,    45.49998 ,     0.00067 ,    -0.00096 ,     0.00022 ,     5.29078
   662.19046 ,   623.58799 ,   -74.31220 ,     0.00019 ,    -0.00015 ,     0.00054 ,     4.42790
   709.72497 ,   803.92741 ,    69.71220 ,     0.00009 ,    -0.00080 ,    -0.00016 ,     5.07927
   675.32902 ,   771.56209 ,   -31.61009 ,     0.00042 ,     0.00046 ,     0.00060 ,     5.19639
   700.12733 ,   734.92491 ,   -85.53120 ,     0.00028 ,    -0.00089 ,    -0.00022 ,     4.49109
   647.63092 ,   685.72906 ,    48.01839 ,    -0.00063 ,    -0.00046 ,     0.00099 ,     5.79016
   708.51252 ,   675.15402 ,    21.76912 ,    -0.00069 ,     0.00006 ,     0.00046 ,     4.12931
   585.06568 ,   747.33488 ,   123.83301 ,    -0.00078 ,    -0.00099 ,     0.00028 ,     4.41953
   674.17649 ,   772.54579 ,   -12.84666 ,     0.00068 ,     0.00026 ,     0.00057 ,     5.55577
   719.47570 ,   806.18852 ,    64.74808 ,     0.00048 ,    -0.00029 ,    -0.00043 ,     4.36101
   663.83854 ,   735.88014 ,   -14.46277 ,     0.00083 ,    -0.00036 ,     0.00036 ,     5.33082
   565.47118 ,   625.35378 ,    33.20271 ,    -0.00009 ,     0.00015 ,     0.00069 ,     5.92349
   824.34930 ,   644.61117 ,   -79.69373 ,    -0.00081 ,     0.00049 ,     0.00034 ,     4.58828
   747.12059 ,   613.94130 ,    66.29833 ,    -0.00088 ,     0.00076 ,    -0.00010 ,     5.34600
   682.04923 ,   614.81850 ,    36.27858 ,     0.00056 ,    -0.00043 ,     0.00000 ,     5.74564
   702.38678 ,   757.15228 ,    -7.52012 ,    -0.00063 ,     0.00001 ,     0.00039 ,     4.03504
   654.23677 ,   716.47244 ,   -81.92610 ,     0.00020 ,     0.00062 ,     0.00080 ,     5.63674
   723.96036 ,   703.25811 ,  -155.74574 ,     0.00046 ,    -0.00078 ,    -0.00036 ,     4.34114
   693.69332 ,   596.21235 ,   -99.16969 ,     0.00081 ,     0.00004 ,     0.00060 ,     5.61629
